species,NSCA_DBH1,NSCA_DBH2,NSCA_DBH3,NSCA_DBH4,NSCA_DBH5
Celtis.tessmannii,3.2841322921016e-5,2.606511294253371e-5,0.0026020625531239234,0.0011833742598157922,0.032751038197858066
Chrysophyllum.sp.,1.2132124017370558e-5,2.0952619667487096e-8,2.1632600470596897e-7,1.5034892255180226e-7,3.254747511045533e-7
Cleistanthus.mildbraedii,0.1668724524867511,1.5913596965926098e-4,5.454828248125434e-4,0.058610458022694455,0.006379931309343314
Cynometra.hankei,3.0124296480731503e-6,0.0029637968667304373,0.09252164566581972,0.013501445725473214,6.7886230052098595
Dialium.pentandrum,9.285546884800083e-4,1.6584069202191198e-6,1.63541906534505e-5,1.1533241551165623e-5,2.3323408155175172e-5
Dialium.sp.,0.003912414146856152,1.3116308358137433e-6,1.1830008771658354e-5,9.496652672264362e-5,0.0014417099153148677
Diospyros.boala,2.0056503287956486e-5,2.846660625572585e-6,7.635506172200381e-9,1.6873182789658475e-6,2.761708430889219e-4
Diospyros.hoyleana,4.2675594485375685e-6,2.482190728283411e-5,6.020530273904312e-4,2.6867153677959663e-4,1.230832002605247e-4
Diospyros.sp.,4.666434625762463e-5,6.777690718083925e-7,1.7174899976135467e-7,3.38762223871041e-6,3.4785401391688976e-4
Drypetes.sp.,0.010509718083419826,4.772586737167946e-6,4.629950375504806e-5,2.14777690007305e-4,0.002126424960333938
Drypetes.sp.1,0.006153996267142832,1.044268427837929e-5,1.0806251430298805e-4,7.60361848097785e-5,1.6076933001053288e-4
Garcinia.sp.,5.6716327278926e-6,8.388619074562259e-8,1.8025664370281611e-6,3.87655180461883e-7,6.614206457709556e-5
Gilletiodendron.mildbraedii,0.001612503078916243,1.7820873756523603e-6,1.9608355755972555e-5,1.8641799020619176e-5,2.113111729323874e-5
Guarea.thompsonii,4.8789618532998024e-5,1.2647063531284777e-4,3.1122438288224677e-4,4.021274786930574e-5,0.02279617484471099
Inconnu.NA,0.06856776548496193,2.1914112407797724e-5,1.788815784729456e-5,0.0020452868646956336,0.06433673464921548
Irvingia.sp.,0.004762159920397249,5.244580278713111e-6,5.7737949363692165e-5,5.502705788528511e-5,6.203015374779852e-5
Isolona.thonneri,0.015625956326910627,2.6253433943790695e-5,2.4317349950395449e-4,1.9099290554110555e-4,2.888779327126817e-4
Monopetalanthus.sp.,5.645837311803012e-5,9.750566490199346e-8,1.0067004154701481e-6,6.996677214286496e-7,1.5146379077603167e-6
Parkia.bicolor,3.375585319532168e-4,9.12369232459393e-4,0.024098855016969126,0.003365687899643845,0.0034272301304905314
Quassia.undulata,0.004064874727228887,6.417238900559893e-4,1.6043418721564838e-4,7.346363591329388e-5,2.6305352770128304e-5
Strombosia.tetranda,6.148822892821974e-6,1.0619240892326379e-8,1.0963869872614962e-7,7.62000862811821e-8,1.649576444950452e-7
Tessmannia.africana,0.039067820195792434,2.8627396481330144e-4,0.004767127711800087,2.4988148660304033e-4,0.0012864996407821352
Trichilia.monadelpha,0.07773686592873591,6.759807947186011e-5,9.198960831007999e-4,0.001087193446232346,1.2824442232328188e-4
Chrysophyllum.dawi,2.3507078512392644e-4,2.539142517916875e-7,2.8039041005850673e-6,2.7088667007481066e-6,2.9609128722299533e-6
Dacryodes.osika,1.8345996321158416e-4,7.843074252827366e-6,5.468882325659974e-6,5.321810176718136e-6,1.6951331589833572e-4
